배분 년도,어선 번호,대상 수산물 품목 코드,대상 수산물 품목 명,배분 일련번호,증명서 번호,선박 톤수,선박 마력,할당 량,허가 일자,소속 기관 코드,소속 기관 명,양육 항구 명,어선 명,어업 허가 번호,관할 지역 코드,관할 지역 명,정보 변경 상태,승인 여부,할당 어업 종류 코드,할당 어업 종류 명,최초 생성 시점,최종 변경 시점,가공 상태 코드,가공 상태 명,증명서발급기관코드,증명서발급기관명,증명서 일련번호
2025,96091176461306,610205,기름가자미,1,기름가자미 동해구기선저인망25-경북001,38,547,96137,2025-08-09,5020000,포항,포항시,제203장원호,포항 동해구외끌이중형저인망어업 제2023-00003호,4700000000,경상북도   ,Y,2,2210601,동해구기선저인망어업,2025-08-09,2025-08-09,10,(활),6470000,경북,001
2025,00100076471109,610205,기름가자미,1,기름가자미 동해구기선저인망25-경북002,29,537,73368,2025-08-09,5020000,포항,포항시,제88부영호,포항 동해구외끌이중형저인망어업 제2023-00001호,4700000000,경상북도   ,Y,2,2210601,동해구기선저인망어업,2025-08-09,2025-08-09,10,(활),6470000,경북,002
2025,06080026471303,610205,기름가자미,1,기름가자미 동해구기선저인망25-경북003,50,547,126495,2025-08-09,5020000,포항,포항시 구룡포읍,제707금강호,포항 동해구외끌이중형저인망어업 제2023-00002호,4700000000,경상북도   ,Y,2,2210601,동해구기선저인망어업,2025-08-09,2025-08-09,10,(활),6470000,경북,003
2025,96070056421705,610205,기름가자미,1,기름가자미 동해구기선저인망25-경북004,39,537,98777,2025-08-09,5050000,경주,경주시 감포읍,제203경포호,경주 동해구외끌이중형저인망어업 제2023-00010호,4700000000,경상북도   ,Y,2,2210601,동해구기선저인망어업,2025-08-09,2025-08-09,10,(활),6470000,경북,004
2025,05080016471306,610205,기름가자미,1,기름가자미 동해구기선저인망25-경북005,35,347,98777,2025-08-09,5050000,경주,경주시 감포읍,107명진호,경주 동해구외끌이중형저인망어업 제2023-00009호,4700000000,경상북도   ,Y,2,2210601,동해구기선저인망어업,2025-08-09,2025-08-09,10,(활),6470000,경북,005
2025,03100016471305,610205,기름가자미,1,기름가자미 동해구기선저인망25-경북006,29,537,98777,2025-08-09,5050000,경주,경주시 감포읍,부성호,경주 동해구외끌이중형저인망어업 제2023-00008호,4700000000,경상북도   ,Y,2,2210601,동해구기선저인망어업,2025-08-09,2025-08-09,10,(활),6470000,경북,006
2025,14040016471305,610205,기름가자미,1,기름가자미 동해구기선저인망25-경북007,29,547,98777,2025-08-09,5050000,경주,경주시 감포읍,제77부영호,경주 동해구외끌이중형저인망어업 제2023-00006호,4700000000,경상북도   ,Y,2,2210601,동해구기선저인망어업,2025-08-09,2025-08-09,10,(활),6470000,경북,007
2025,95080036491105,610205,기름가자미,1,기름가자미 동해구기선저인망25-경북008,29,507,98777,2025-08-09,5050000,경주,경주시 감포읍,제305동진호,경주 동해구외끌이중형저인망어업 제2023-00005호,4700000000,경상북도   ,Y,2,2210601,동해구기선저인망어업,2025-08-09,2025-08-09,10,(활),6470000,경북,008
2025,19080016471307,610205,기름가자미,1,기름가자미 동해구기선저인망25-경북009,36,547,98777,2025-08-09,5050000,경주,경주시 감포읍,제73대명호,경주 동해구외끌이중형저인망어업 제2023-00004호,4700000000,경상북도   ,Y,2,2210601,동해구기선저인망어업,2025-08-09,2025-08-09,10,(활),6470000,경북,009
2025,19120016471308,610205,기름가자미,1,기름가자미 동해구기선저인망25-경북010,56,508,98777,2025-08-09,5050000,경주,경주시 감포읍,제36선양호,경주 동해구외끌이중형저인망어업 제2023-00003호,4700000000,경상북도   ,Y,2,2210601,동해구기선저인망어업,2025-08-09,2025-08-09,10,(활),6470000,경북,010
2025,95010096497107,610205,기름가자미,1,기름가자미 동해구기선저인망25-경북011,43,547,98777,2025-08-09,5050000,경주,경주시 감포읍,303우진호,경주 동해구외끌이중형저인망어업 제2023-00002호,4700000000,경상북도   ,Y,2,2210601,동해구기선저인망어업,2025-08-09,2025-08-09,10,(활),6470000,경북,011
2025,02090056497100,610205,기름가자미,1,기름가자미 동해구기선저인망25-경북012,29,547,98777,2025-08-09,5050000,경주,경주시 감포읍,제207만경호,경주 동해구외끌이중형저인망어업 제2023-00001호,4700000000,경상북도   ,Y,2,2210601,동해구기선저인망어업,2025-08-09,2025-08-09,10,(활),6470000,경북,012
2025,95010086477700,610205,기름가자미,1,기름가자미 동해구기선저인망25-경북013,52,450,110734,2025-08-09,5180000,영덕,영덕군 축산면,대룡호,영덕 동해구외끌이중형저인망어업 제2023-00001호,4700000000,경상북도   ,Y,2,2210601,동해구기선저인망어업,2025-08-09,2025-08-09,10,(활),6470000,경북,013
2025,96091356461304,610205,기름가자미,1,기름가자미 동해구기선저인망25-경북014,48,348,102216,2025-08-09,5180000,영덕,영덕군 강구면,제101태영호,영덕 동해구외끌이중형저인망어업 제2023-00002호,4700000000,경상북도   ,Y,2,2210601,동해구기선저인망어업,2025-08-09,2025-08-09,10,(활),6470000,경북,014
2025,96091546461301,610205,기름가자미,1,기름가자미 동해구기선저인망25-경북015,39,348,83050,2025-08-09,5180000,영덕,영덕군 강구항,제207흥성호,영덕 동해구외끌이중형저인망어업 제2023-00003호,4700000000,경상북도   ,Y,2,2210601,동해구기선저인망어업,2025-08-09,2025-08-09,10,(활),6470000,경북,015
2025,01010036482401,610205,기름가자미,1,기름가자미 동해구기선저인망25-경북016,29,547,70312,2025-08-11,5250000,울진,울진군 죽변면,윤창호,울진 동해구외끌이중형저인망어업 제2025-00003호,4700000000,경상북도   ,Y,2,2210601,동해구기선저인망어업,2025-08-11,2025-08-11,10,(활),6470000,경북,016
2025,95050666422109,610205,기름가자미,1,기름가자미 동해구기선저인망25-경북017,39,507,94558,2025-08-11,5250000,울진,울진군 죽변면 죽변항,정수호,울진 동해구외끌이중형저인망어업 제2025-00002호,4700000000,경상북도   ,Y,2,2210601,동해구기선저인망어업,2025-08-11,2025-08-11,10,(활),6470000,경북,017
2025,21060016471100,610205,기름가자미,1,기름가자미 동해구기선저인망25-경북018,48,547,116379,2025-08-11,5250000,울진,울진군,제206보명호,울진 동해구외끌이중형저인망어업 제2025-00001호,4700000000,경상북도   ,Y,2,2210601,동해구기선저인망어업,2025-08-11,2025-08-11,10,(활),6470000,경북,018
2025,00060156482409,610205,기름가자미,1,기름가자미 동해구기선저인망25-경북019,46,537,111530,2025-08-11,5250000,울진,울진군 죽변면,제212호창호,울진 동해구외끌이중형저인망어업 제2023-00004호,4700000000,경상북도   ,Y,2,2210601,동해구기선저인망어업,2025-08-11,2025-08-11,10,(활),6470000,경북,019
2025,17020016477709,610205,기름가자미,1,기름가자미 동해구기선저인망25-경북020,42,348,101832,2025-08-11,5250000,울진,울진군 죽변면,광양호,울진 동해구외끌이중형저인망어업 제2023-00003호,4700000000,경상북도   ,Y,2,2210601,동해구기선저인망어업,2025-08-11,2025-08-11,10,(활),6470000,경북,020
2025,16070016479307,610205,기름가자미,1,기름가자미 동해구기선저인망25-경북021,49,380,118803,2025-08-11,5250000,울진,경상북도 울진군 죽변면,제71안성호,울진 동해구외끌이중형저인망어업 제2023-00002호,4700000000,경상북도   ,Y,2,2210601,동해구기선저인망어업,2025-08-11,2025-08-11,10,(활),6470000,경북,021
2025,15080036477709,610205,기름가자미,1,기름가자미 동해구기선저인망25-경북022,32,348,77586,2025-08-11,5250000,울진,울진군 죽변면,일성호,울진 동해구외끌이중형저인망어업 제2023-00001호,4700000000,경상북도   ,Y,2,2210601,동해구기선저인망어업,2025-08-11,2025-08-11,10,(활),6470000,경북,022
2025,17050016421709,610205,기름가자미,1,기름가자미 동해구기선저인망25-강원001,43,436,55996,2025-07-21,6530000,강원,동해시,영수호,강원 동해구외끌이중형저인망어업 제2023-00012호,5300000000,,Y,2,2210601,동해구기선저인망어업,2025-07-21,2025-07-21,10,(활),6530000,강원,001
2025,98080146461308,610205,기름가자미,1,기름가자미 동해구기선저인망25-강원002,41,348,53391,2025-07-21,6530000,강원,강원도 동해시,삼정호,강원 동해구외끌이중형저인망어업 제2023-00009호,5300000000,,Y,2,2210601,동해구기선저인망어업,2025-07-21,2025-07-21,10,(활),6530000,강원,002
2025,96020106461308,610205,기름가자미,1,기름가자미 동해구기선저인망25-강원003,41,348,53391,2025-07-21,6530000,강원,묵호항,진보호,강원 동해구외끌이중형저인망어업 제2023-00008호,5300000000,,Y,2,2210601,동해구기선저인망어업,2025-07-21,2025-07-21,10,(활),6530000,강원,003
2025,95050946422105,610205,기름가자미,1,기름가자미 동해구기선저인망25-강원004,44,450,57298,2025-07-21,6530000,강원,속초시(속초항),제1창영호,강원 동해구외끌이중형저인망어업 제2023-00007호,5300000000,,Y,2,2210601,동해구기선저인망어업,2025-07-21,2025-07-21,10,(활),6530000,강원,004
2025,96091406461307,610205,기름가자미,1,기름가자미 동해구기선저인망25-강원005,41,348,53391,2025-07-21,6530000,강원,속초시(속초항),백양호,강원 동해구외끌이중형저인망어업 제2023-00005호,5300000000,,Y,2,2210601,동해구기선저인망어업,2025-07-21,2025-07-21,10,(활),6530000,강원,005
2025,96091466461301,610205,기름가자미,1,기름가자미 동해구기선저인망25-강원006,39,,50787,2025-07-21,6530000,강원,,제1복양호,강원 동해구외끌이중형저인망어업 제2023-00006호,5300000000,,Y,2,2210601,동해구기선저인망어업,2025-07-21,2025-07-21,10,(활),6530000,강원,006
2025,96090866461304,610205,기름가자미,1,기름가자미 동해구기선저인망25-강원007,35,537,45578,2025-07-21,6530000,강원,속초시(속초항),연수호,강원 동해구외끌이중형저인망어업 제2023-00004호,5300000000,,Y,2,2210601,동해구기선저인망어업,2025-07-21,2025-07-21,10,(활),6530000,강원,007
2025,96091416461306,610205,기름가자미,1,기름가자미 동해구기선저인망25-강원008,46,547,59902,2025-07-21,6530000,강원,속초시(속초항),77성일호,강원 동해구외끌이중형저인망어업 제2023-00003호,5300000000,,Y,2,2210601,동해구기선저인망어업,2025-07-21,2025-07-21,10,(활),6530000,강원,008
2025,96102416467502,610205,기름가자미,1,기름가자미 동해구기선저인망25-강원009,39,547,50787,2025-07-21,6530000,강원,삼척시,제3남영호,강원 동해구외끌이중형저인망어업 제2023-00001호,5300000000,,Y,2,2210601,동해구기선저인망어업,2025-07-21,2025-07-21,10,(활),6530000,강원,009
2025,96020126461306,610205,기름가자미,1,기름가자미 동해구기선저인망25-강원010,39,547,50787,2025-07-21,6530000,강원,삼척시,제105동영호,강원 동해구외끌이중형저인망어업 제2023-00010호,5300000000,,Y,2,2210601,동해구기선저인망어업,2025-07-21,2025-07-21,10,(활),6530000,강원,010
2025,96121466451306,610205,기름가자미,1,기름가자미 동해구기선저인망25-강원011,42,347,54693,2025-07-21,6530000,강원,삼척시,제108대원호,강원 동해구외끌이중형저인망어업 제2023-00011호,5300000000,,Y,2,2210601,동해구기선저인망어업,2025-07-21,2025-07-21,10,(활),6530000,강원,011
2025,13110036267102,610300,갈치류,1,갈치 근해채낚기25-부산001,20,755,2426,2025-07-11,6260000,부산,기장군 신암항,해진호,부산 근해채낚기어업 제2023-00013호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-11,2025-07-11,10,(활),6260000,부산,001
2025,96010476421501,610300,갈치류,1,갈치 근해채낚기25-부산002,121.89,608,2426,2025-07-11,6260000,부산,부산광역시 서구,제1창흥호,부산 근해채낚기어업 제2023-00012호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-11,2025-07-11,10,(활),6260000,부산,002
2025,07050026281709,610300,갈치류,1,갈치 근해채낚기25-부산003,89,648,2426,2025-07-11,6260000,부산,영도구 남항,제1거성호,부산 근해채낚기어업 제2023-00011호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-11,2025-07-11,10,(활),6260000,부산,003
2025,06060016281700,610300,갈치류,1,갈치 근해채낚기25-부산004,29,891,2426,2025-07-11,6260000,부산,기장군 대변항,제108제일호,부산 근해채낚기어업 제2023-00009호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-11,2025-07-11,10,(활),6260000,부산,004
2025,14100066488406,610300,갈치류,1,갈치 근해채낚기25-부산005,36,800,2426,2025-07-11,6260000,부산,남구 용호항,양천호,부산 근해채낚기어업 제2023-00008호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-11,2025-07-11,10,(활),6260000,부산,005
2025,00020016267100,610300,갈치류,1,갈치 근해채낚기25-부산006,29,849,2426,2025-07-11,6260000,부산,기장군 대변항,제103창양호,부산 근해채낚기어업 제2023-00003호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-11,2025-07-11,10,(활),6260000,부산,006
2025,95050136210000,610300,갈치류,1,갈치 근해채낚기25-부산007,43,615,2426,2025-07-11,6260000,부산,기장군 대변항,27세진호,부산 근해채낚기어업 제2023-00017호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-11,2025-07-11,10,(활),6260000,부산,007
2025,23059016265001,610300,갈치류,1,갈치 근해채낚기25-부산008,24,1032,2426,2025-07-11,6260000,부산,민락항,목연호,부산 근해채낚기어업 제2023-00019호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-11,2025-07-11,10,(활),6260000,부산,008
2025,95090056428206,610300,갈치류,1,갈치 근해채낚기25-부산009,40,537,2426,2025-07-11,6260000,부산,부산 서구 남항,제506해성호,부산 근해채낚기어업 제2023-00021호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-11,2025-07-11,10,(활),6260000,부산,009
2025,05050046428204,610300,갈치류,1,갈치 근해채낚기25-부산010,71,507,2426,2025-07-11,6260000,부산,부산광역시 서구 남항,진영호,부산 근해채낚기어업 제2023-00039호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-11,2025-07-11,10,(활),6260000,부산,010
2025,05010026261401,610300,갈치류,1,갈치 근해채낚기25-부산011,29,846,2426,2025-07-11,6260000,부산,부산광역시 수영구,제2003금성호,부산 근해채낚기어업 제2023-00037호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-11,2025-07-11,10,(활),6260000,부산,011
2025,02020056482405,610300,갈치류,1,갈치 근해채낚기25-부산012,48,850,2426,2025-07-11,6260000,부산,부산광역시 서구(남항),부길호,부산 근해채낚기어업 제2023-00031호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-11,2025-07-11,10,(활),6260000,부산,012
2025,20070016261408,610300,갈치류,1,갈치 근해채낚기25-부산013,59,508,2426,2025-07-11,6260000,부산,부산광역시 서구 남항,제31유노호,부산 근해채낚기어업 제2023-00029호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-11,2025-07-11,10,(활),6260000,부산,013
2025,13110016488401,610300,갈치류,1,갈치 근해채낚기25-부산014,35,800,2426,2025-07-11,6260000,부산,부산광역시 영도구,제505삼광호,부산 근해채낚기어업 제2023-00032호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-11,2025-07-11,10,(활),6260000,부산,014
2025,01010056471108,610300,갈치류,1,갈치 근해채낚기25-부산015,29,608,2426,2025-07-11,6260000,부산,기장군 월내항,신미주호,부산 근해채낚기어업 제2023-00027호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-11,2025-07-11,10,(활),6260000,부산,015
2025,94080096422300,610300,갈치류,1,갈치 근해채낚기25-부산016,23,507,2426,2025-07-11,6260000,부산,기장군 대변항,301미주호,부산 근해채낚기어업 제2023-00026호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-11,2025-07-11,10,(활),6260000,부산,016
2025,06040116461302,610300,갈치류,1,갈치 근해채낚기25-부산017,79,950,2426,2025-07-11,6260000,부산,부산시 영도구,제5동해호,부산 근해채낚기어업 제2023-00022호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-11,2025-07-11,10,(활),6260000,부산,017
2025,95032506471100,610300,갈치류,1,갈치 근해채낚기25-부산018,73,540,2426,2025-07-11,6260000,부산,부산광역시 서구,동경호,부산 근해채낚기어업 제2023-00043호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-11,2025-07-11,10,(활),6260000,부산,018
2025,03020066461309,610300,갈치류,1,갈치 근해채낚기25-부산019,11,355,2426,2025-07-11,6260000,부산,부산광역시 남구 용호항,제101경국호,부산 근해채낚기어업 제2023-00041호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-11,2025-07-11,10,(활),6260000,부산,019
2025,03090046451309,610300,갈치류,1,갈치 근해채낚기25-부산020,29,1032,2426,2025-07-11,6260000,부산,기장군 대변항,제201광성호,부산 근해채낚기어업 제2024-00002호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-11,2025-07-11,10,(활),6260000,부산,020
2025,00070016479300,610300,갈치류,1,갈치 근해채낚기25-부산021,29,608,2426,2025-07-11,6260000,부산,기장군 대변항,대림호,부산 근해채낚기어업 제2023-00040호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-11,2025-07-11,10,(활),6260000,부산,021
2025,04100086471100,610300,갈치류,1,갈치 근해채낚기25-부산022,29,608,2426,2025-07-11,6260000,부산,수영구 민락항,710해운호,부산 근해채낚기어업 제2023-00006호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-11,2025-07-11,10,(활),6260000,부산,022
2025,22100036469101,610300,갈치류,1,갈치 근해채낚기25-부산023,24,1200,2426,2025-08-18,6260000,부산,부산광역시 남항,23대영호,부산 근해채낚기어업 제2025-00002호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-08-18,2025-08-18,10,(활),6260000,부산,023
2025,22100036469101,610300,갈치류,2,갈치 근해채낚기25-부산023-1,24,1200,0,2025-09-04,6260000,부산,부산광역시 기장군 대변항,23대영호,부산 근해채낚기어업 제2025-00002호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-09-04,2025-09-04,10,(활),6260000,부산,023
2025,07040016281408,610300,갈치류,3,갈치 근해채낚기25-부산024,79,537,1072,2025-10-27,6260000,부산,부산광역시 남구,제101동주호,부산 근해채낚기어업 제2025-00003호,2600000000,부산광역시   ,Y,2,2212101,근해채낚기어업,2025-10-27,2025-10-27,10,(활),6260000,부산,024
2025,96100076421500,610300,갈치류,3,갈치 근해채낚기25-인천001,75,608,2190,2025-08-26,6280000,인천,인천광역시 중구,승리호,인천 근해채낚기어업 제2025-00001호,2800000000,인천광역시   ,Y,2,2212101,근해채낚기어업,2025-08-26,2025-08-26,10,(활),6280000,인천,001
2025,96100076421500,610300,갈치류,4,갈치 근해채낚기25-인천001-1,75,608,-2190,2025-10-28,6280000,인천,인천광역시 중구,승리호,인천 근해채낚기어업 제2025-00001호,2800000000,인천광역시   ,Y,2,2212101,근해채낚기어업,2025-10-28,2025-10-28,10,(활),6280000,인천,001
2025,95110086481356,610300,갈치류,1,갈치 근해채낚기25-울산001,56,760,143,2025-07-31,3710000,동구,방어진항,제21동명호,울산 근해채낚기어업 제2023-00001호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,001
2025,10060026312006,610300,갈치류,1,갈치 근해채낚기25-울산002,20,650,51,2025-07-31,3720000,북구,울산 북구,시언호,울산 근해채낚기어업 제2023-00002호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,002
2025,04040046263501,610300,갈치류,1,갈치 근해채낚기25-울산003,29,608,73,2025-07-31,3710000,동구,방어진항,동창호,울산 근해채낚기어업 제2023-00003호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,003
2025,03010026497205,610300,갈치류,1,갈치 근해채낚기25-울산004,29,608,73,2025-07-31,3710000,동구,방어진항,1신선호,울산 근해채낚기어업 제2023-00004호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,004
2025,02080036482405,610300,갈치류,1,갈치 근해채낚기25-울산005,29,608,73,2025-07-31,3710000,동구,방어진항,제307부창호,울산 근해채낚기어업 제2023-00005호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,005
2025,12070016451307,610300,갈치류,1,갈치 근해채낚기25-울산006,20,750,51,2025-07-31,3720000,북구,북구 정자항,해광호,울산 근해채낚기어업 제2023-00006호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,006
2025,11040026312008,610300,갈치류,1,갈치 근해채낚기25-울산007,15,750,38,2025-07-31,3720000,북구,북구 정자항,66진경호,울산 근해채낚기어업 제2023-00007호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,007
2025,02040016422103,610300,갈치류,1,갈치 근해채낚기25-울산008,21,507,53,2025-07-31,3720000,북구,정자항,광진호,울산 근해채낚기어업 제2023-00008호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,008
2025,06050026441805,610300,갈치류,1,갈치 근해채낚기25-울산009,29,608,73,2025-07-31,3720000,북구,울산 북구 정자항,태진호,울산 근해채낚기어업 제2023-00009호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,009
2025,11110016312004,610300,갈치류,1,갈치 근해채낚기25-울산010,16,750,41,2025-07-31,3720000,북구,북구 정자항,제3덕성호,울산 근해채낚기어업 제2023-00010호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,010
2025,09110016282006,610300,갈치류,1,갈치 근해채낚기25-울산011,24,500,61,2025-07-31,3720000,북구,정자항,제2금강호,울산 근해채낚기어업 제2023-00011호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,011
2025,99040096428204,610300,갈치류,1,갈치 근해채낚기25-울산012,69,760,175,2025-07-31,3710000,동구,방어진항,제107장성호,울산 근해채낚기어업 제2023-00012호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,012
2025,94080096479401,610300,갈치류,1,갈치 근해채낚기25-울산013,77,608,197,2025-07-31,3710000,동구,울산광역시,제313대경호,울산 근해채낚기어업 제2023-00013호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,013
2025,94080096479401,610300,갈치류,2,갈치 근해채낚기25-울산013-1,77,608,-197,2025-09-18,3710000,동구,울산광역시,제313대경호,울산 근해채낚기어업 제2023-00013호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-09-18,2025-09-18,10,(활),6310000,울산,013
2025,95110046479407,610300,갈치류,1,갈치 근해채낚기25-울산014,29,720,74,2025-07-31,3710000,동구,방어진항,제307화영호,울산 근해채낚기어업 제2023-00015호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,014
2025,00080016260007,610300,갈치류,1,갈치 근해채낚기25-울산015,69,608,176,2025-07-31,3710000,동구,방어진항,216상진호,울산 근해채낚기어업 제2023-00017호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,015
2025,18120016311705,610300,갈치류,1,갈치 근해채낚기25-울산016,21,829,54,2025-07-31,3710000,동구,방어진항,제2한양호,울산 근해채낚기어업 제2023-00018호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,016
2025,09060046461301,610300,갈치류,1,갈치 근해채낚기25-울산017,16,650,41,2025-07-31,3720000,북구,북구 정자항,3수은호,울산 근해채낚기어업 제2023-00019호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,017
2025,09100016312001,610300,갈치류,1,갈치 근해채낚기25-울산018,10,750,26,2025-07-31,3720000,북구,정자항,제707유정호,울산 근해채낚기어업 제2023-00020호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,018
2025,08050026421501,610300,갈치류,1,갈치 근해채낚기25-울산019,24,608,61,2025-07-31,3710000,동구,방어진항,카리스호,울산 근해채낚기어업 제2023-00021호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,019
2025,02070036471302,610300,갈치류,1,갈치 근해채낚기25-울산020,13,720,33,2025-07-31,3720000,북구,정자항,동원호,울산 근해채낚기어업 제2023-00022호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,020
2025,03100126461304,610300,갈치류,1,갈치 근해채낚기25-울산021,9.77,573,25,2025-07-31,3700000,남구,장생포항,영진호,울산 근해채낚기어업 제2023-00023호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,021
2025,06060046448251,610300,갈치류,1,갈치 근해채낚기25-울산022,23,507,58,2025-07-31,3720000,북구,울산광역시 정자항,제2태광호,울산 근해채낚기어업 제2023-00024호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,022
2025,95060346481373,610300,갈치류,1,갈치 근해채낚기25-울산023,22,750,56,2025-07-31,3720000,북구,정자항,남해호,울산 근해채낚기어업 제2023-00025호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,023
2025,00050026471301,610300,갈치류,1,갈치 근해채낚기25-울산024,15,720,38,2025-07-31,3720000,북구,울산시 북구,안성호,울산 근해채낚기어업 제2023-00026호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,024
2025,14070066469102,610300,갈치류,1,갈치 근해채낚기25-울산025,24,750,61,2025-07-31,3720000,북구,울산광역시 북구 정자항,동광호,울산 근해채낚기어업 제2023-00027호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,025
2025,95060606481353,610300,갈치류,1,갈치 근해채낚기25-울산026,69,810,8095,2025-07-31,3710000,동구,방어진항,제205익성호,울산 근해채낚기어업 제2023-00029호,3100000000,울산광역시   ,Y,2,2212101,근해채낚기어업,2025-07-31,2025-07-31,10,(활),6310000,울산,026
2025,00100066482401,610300,갈치류,1,갈치 근해채낚기25-충남001,29,507,1830,2025-08-06,4620000,태안,근흥면 신진항,제17수림호,충남 근해채낚기어업 제2023-00021호,4400000000,충청남도   ,Y,2,2212101,근해채낚기어업,2025-08-06,2025-08-06,10,(활),6440000,충남,001
2025,20120026458007,610300,갈치류,1,갈치 근해채낚기25-충남002,49,1241,1948,2025-08-06,4620000,태안,근흥면 안흥외항,제208대일호,충남 근해채낚기어업 제2023-00018호,4400000000,충청남도   ,Y,2,2212101,근해채낚기어업,2025-08-06,2025-08-06,10,(활),6440000,충남,002
2025,08120056469105,610300,갈치류,1,갈치 근해채낚기25-충남003,20,608,1778,2025-08-06,4620000,태안,태안군 근흥면,제102대승호,충남 근해채낚기어업 제2023-00009호,4400000000,충청남도   ,Y,2,2212101,근해채낚기어업,2025-08-06,2025-08-06,10,(활),6440000,충남,003
